5.558619, 5.678954, 6.605211, 9.085502, 0.427163, 5.810444, 2.371166, 85018.000000, 495215.000000, 6102869.716667, 6278887.000000, 6449212.000000
10.859282, 11.097537, 9.888908, 13.231316, 0.489021, 7.323784, 2.481276, 82267.000000, 686036.000000, 10824753.300000, 6481245.000000, 6655604.000000
5.587759, 5.670880, 6.631847, 9.013994, 0.436808, 7.323784, 2.468029, 80999.000000, 457339.000000, 5251559.516667, 6601586.000000, 6772436.000000
7.053247, 7.196188, 7.427920, 10.072828, 0.415768, 7.323784, 2.465038, 81248.000000, 546177.000000, 7326907.883333, 6752390.000000, 6931431.000000
13.647121, 14.084316, 11.070702, 14.600781, 0.503334, 6.642752, 2.605967, 80272.000000, 893423.000000, 15870346.750000, 6992671.000000, 7216312.000000
8.237771, 8.441470, 7.928937, 10.723010, 0.497718, 6.363391, 2.572032, 81927.000000, 541036.000000, 7196146.950000, 7169785.000000, 7373408.000000
8.110637, 8.209051, 7.878646, 10.637758, 0.567897, 5.541247, 2.522968, 80208.000000, 560029.000000, 7631313.300000, 7345511.000000, 7536968.000000
6.762582, 6.903455, 7.538761, 10.222200, 0.550294, 5.585607, 2.509959, 79593.000000, 504419.000000, 6615932.366667, 7481566.000000, 7673608.000000
4.387033, 4.455811, 6.108537, 8.330282, 0.508258, 5.585607, 2.484214, 74021.000000, 396520.000000, 4518974.716667, 7569678.000000, 7766084.000000
8.191604, 8.738308, 8.581307, 11.767991, 0.455768, 6.319589, 2.497926, 80996.000000, 607248.000000, 9041281.183333, 7733533.000000, 7945262.000000
14.764625, 14.807725, 9.998074, 12.593499, 0.577696, 6.703120, 2.476196, 81617.000000, 925779.000000, 14652456.133333, 8001240.000000, 8214255.000000
4.683993, 4.807182, 6.054575, 8.289188, 0.577696, 6.104937, 2.448508, 77210.000000, 428220.000000, 4933099.966667, 8103355.000000, 8322222.000000
8.628614, 8.776171, 8.682037, 11.664791, 0.513895, 6.046382, 2.490267, 78914.000000, 570207.000000, 8225658.316667, 8272451.000000, 8486836.000000
8.313515, 8.665486, 8.450257, 11.399393, 0.596680, 6.132874, 2.516223, 79458.000000, 586291.000000, 8527722.700000, 8437629.000000, 8655473.000000
7.836854, 8.003835, 7.532968, 10.192396, 0.546295, 6.132874, 2.482049, 76997.000000, 699343.000000, 10430138.800000, 8611900.000000, 8891272.000000
10.980092, 11.169684, 9.073234, 12.068903, 0.562531, 5.721512, 2.473530, 79087.000000, 631752.000000, 9254112.700000, 8842068.000000, 9082713.000000
