0.210082, 0.182483, 0.807811, 2.680320, 0.164258, 18.021937, 3.693347, 11005.000000, 407373.000000
0.347658, 0.307042, 2.743175, 3.533286, 0.164258, 42.224353, 4.119075, 22591.000000, 600987.000000
0.200283, 0.160973, 0.793516, 2.525080, 0.164258, 42.224353, 4.030126, 33070.000000, 751085.000000
12.842481, 13.887751, 13.152372, 13.219987, 0.165039, 42.224353, 11.851450, 122522.000000, 960497.000000
1.287532, 0.168231, 2.345400, 2.466026, 0.165039, 42.224353, 12.036364, 132712.000000, 1151230.000000
17.235083, 19.270173, 15.211032, 17.246502, 0.168555, 42.224353, 15.993801, 236911.000000, 1373490.000000
29.491430, 27.382882, 32.136694, 29.085192, 0.168555, 49.085328, 17.088647, 317730.000000, 1578804.000000
0.299671, 0.261059, 1.596933, 2.653370, 0.168555, 49.085328, 16.985458, 327994.000000, 1762522.000000
0.225535, 0.189100, 1.138995, 2.582971, 0.168555, 49.085328, 16.886978, 338376.000000, 1941344.000000
16.782213, 16.744005, 25.009717, 23.637350, 0.166895, 49.085328, 17.106151, 400476.000000, 2095004.000000
22.065846, 26.634842, 15.692921, 15.566815, 0.179980, 49.085328, 16.009298, 564425.000000, 2418117.000000
13.534674, 10.184478, 12.752933, 12.839207, 0.179980, 49.085328, 15.996132, 629753.000000, 2616912.000000
1.486463, 0.158458, 2.973997, 2.391725, 0.179980, 49.085328, 16.039657, 639145.000000, 2774865.000000
0.197414, 0.161783, 0.780153, 2.419244, 0.179980, 49.085328, 16.013215, 649613.000000, 2942435.000000
0.207684, 0.167929, 0.912436, 2.436777, 0.179980, 49.085328, 15.987069, 659938.000000, 3088367.000000
2.293724, 2.255461, 9.999053, 9.774972, 0.179980, 49.085328, 15.982508, 678634.000000, 3319501.000000
5.284869, 25.434798, 7.028542, 26.529390, 0.188281, 49.085328, 15.938179, 756565.000000, 3561859.000000
99.535738, 79.635454, 43.503917, 32.235416, 1.930408, 52.786262, 17.296222, 1037588.000000, 3936763.000000
0.584362, 0.234366, 1.197581, 2.481406, 1.930408, 52.786262, 17.304402, 1047401.000000, 4053000.000000
0.669286, 0.677621, 3.364556, 3.982774, 1.930408, 52.786262, 17.280803, 1060688.000000, 4211028.000000
0.326438, 0.247002, 1.689723, 2.685777, 1.930408, 52.786262, 17.266737, 1071485.000000, 4361940.000000
0.188409, 0.150193, 0.774563, 2.397500, 1.930408, 52.786262, 17.253134, 1081178.000000, 4525840.000000
0.199426, 0.169172, 0.818785, 2.515803, 1.930408, 52.786262, 17.238636, 1091350.000000, 4655178.000000
0.193805, 0.155117, 0.775045, 2.443252, 1.930408, 52.786262, 17.224429, 1101462.000000, 4788764.000000
0.184983, 0.148082, 0.765099, 2.394333, 1.930408, 52.786262, 17.210875, 1111090.000000, 4949460.000000
0.176115, 0.144727, 0.731432, 2.305789, 1.930408, 52.786262, 17.197743, 1120451.000000, 5083964.000000
0.208679, 0.173367, 1.085896, 2.498974, 1.930408, 52.786262, 17.184264, 1130474.000000, 5190478.000000
8.732719, 8.699246, 12.246070, 11.693136, 1.930408, 52.786262, 17.085860, 1191622.000000, 5377261.000000
0.722748, 0.693686, 3.412532, 4.003031, 1.930408, 52.786262, 17.060053, 1205172.000000, 5507872.000000
0.199674, 0.159466, 0.826769, 2.507183, 1.930408, 52.786262, 17.047290, 1215023.000000, 5954491.000000
32.072310, 32.250471, 23.230229, 16.657993, 3.322321, 52.786262, 16.878366, 1392927.000000, 6147554.000000
4.189875, 5.600379, 8.254061, 10.978653, 8.887594, 52.786262, 16.796432, 1431705.000000, 6301362.000000
1.959123, 0.264406, 4.666902, 2.882808, 8.887594, 52.786262, 16.797519, 1441658.000000, 6406208.000000
0.174411, 0.140105, 0.730504, 2.326034, 8.887594, 52.786262, 16.787694, 1450832.000000, 6516194.000000
1.772045, 1.737408, 6.301421, 6.422948, 8.887594, 52.786262, 16.753874, 1469799.000000, 6674678.000000
0.184340, 0.149291, 0.756394, 2.367372, 8.887594, 52.786262, 16.743752, 1479320.000000, 6801537.000000
9.031761, 8.996233, 19.548636, 18.673208, 10.180865, 52.786262, 16.859867, 1515365.000000, 7013340.000000
0.186598, 0.152074, 0.748464, 2.252886, 10.180865, 52.786262, 16.849897, 1524788.000000, 7130813.000000
0.205820, 0.170901, 0.950032, 2.472873, 10.180865, 52.786262, 16.839407, 1534646.000000, 7292225.000000
17.234450, 17.331411, 18.009733, 16.911004, 10.544271, 52.786262
