8.385951, 8.620129, 7.747206, 10.424904, 0.290457, 7.616782, 2.523270, 101720.000000, 684433.000000, 8768492.433333, 185419.000000, 194080.000000
4.366499, 4.404338, 6.173319, 8.249904, 0.234371, 7.191342, 1.618052, 94496.000000, 469772.000000, 4706444.383333, 272133.000000, 290633.000000
3.782477, 3.796567, 5.413830, 7.270192, 0.286143, 6.651379, 2.288501, 89605.000000, 404404.000000, 3390080.416667, 353512.000000, 365832.000000
4.295219, 4.317239, 5.488384, 7.285220, 0.233161, 6.022609, 2.058781, 87752.000000, 444985.000000, 4290721.116667, 450434.000000, 466314.000000
5.008994, 5.087329, 6.932982, 9.199745, 0.297880, 8.059478, 1.900510, 85664.000000, 451615.000000, 5174026.950000, 539771.000000, 560536.000000
5.052190, 5.110860, 6.299270, 8.310332, 0.205908, 6.480346, 2.190541, 92147.000000, 484308.000000, 5091300.950000, 644771.000000, 666204.000000
5.836823, 5.941383, 7.564939, 9.866164, 0.228717, 7.517319, 2.173452, 91211.000000, 486641.000000, 5755266.950000, 744480.000000, 765576.000000
4.275082, 4.331986, 5.940657, 7.999908, 0.240948, 6.888503, 2.147453, 84815.000000, 430868.000000, 4440518.283333, 832878.000000, 857090.000000
3.282373, 3.370640, 5.121884, 7.071213, 0.258664, 6.400503, 1.733393, 86581.000000, 441652.000000, 4770952.100000, 901257.000000, 945076.000000
4.994489, 4.981328, 6.700873, 8.646526, 0.205912, 7.931635, 2.326871, 85856.000000, 394539.000000, 3453016.583333, 994374.000000, 1021933.000000
7.067477, 7.203831, 7.565456, 9.990088, 0.234136, 6.104596, 1.961702, 90077.000000, 579660.000000, 7233096.600000, 1139553.000000, 1172236.000000
4.566295, 4.612066, 5.970545, 7.916439, 0.315185, 6.962288, 2.052767, 86628.000000, 446333.000000, 4495268.650000, 1235760.000000, 1269269.000000
3.498249, 3.590905, 5.534694, 7.549821, 0.258625, 6.977130, 2.147652, 87568.000000, 420327.000000, 4281485.350000, 1304321.000000, 1348330.000000
4.223614, 4.237426, 5.975016, 7.957902, 0.242795, 8.571654, 2.130915, 88156.000000, 419148.000000, 4039741.266667, 1388626.000000, 1431835.000000
3.962851, 3.964853, 5.998842, 7.867442, 0.239863, 6.244170, 1.936407, 84589.000000, 390310.000000, 3439543.033333, 1465356.000000, 1504445.000000
6.518970, 6.698721, 8.055745, 10.549107, 0.245517, 7.049394, 2.647859, 87603.000000, 513250.000000, 6755777.450000, 1572878.000000, 1615410.000000
8.569344, 8.769803, 9.441486, 11.849736, 0.216777, 6.305263, 2.480302, 83506.000000, 592352.000000, 9036957.400000, 1699841.000000, 1748663.000000
9.690950, 9.913121, 9.429804, 12.048081, 0.245194, 8.666375, 2.346857, 82341.000000, 644782.000000, 9899856.816667, 1864034.000000, 1914936.000000
2.754833, 2.745467, 4.643298, 6.234105, 0.241414, 6.657948, 2.144918, 82056.000000, 348330.000000, 2631453.266667, 1922591.000000, 1973340.000000
