368.837838,413.227227
361.509690,367.049049
406.471371,443.535527
412.353353,435.084084
407.857851,448.988984
326.318316,339.823824
443.471471,499.870871
433.459459,568.344344
357.223223,408.570571
397.692688,437.150143
429.232144,450.268178
390.433433,489.074074
380.242978,436.041041
386.201197,377.451447
314.857990,338.871135
385.830831,389.011011
360.531532,397.351351
495.748749,522.071071
362.814815,341.783784
304.929930,342.150150
427.716606,429.149038
372.347347,433.367367
379.917918,448.697698
453.839840,472.890891
376.146146,373.996997
365.003003,431.019019
315.622695,343.058058
330.638639,364.651652
414.770771,412.906907
347.073073,339.830831
431.121121,444.897898
500.594588,570.504500
392.317317,436.594595
370.772773,384.228228
425.315315,450.700701
314.023023,374.887888
399.670671,412.297297
352.475471,342.930922
454.508509,425.964965
353.173173,364.647648
400.145145,408.201201
363.045045,383.761762
424.347040,542.727981
368.385341,408.504416
413.161161,437.496496
463.242517,464.033745
457.921134,485.396370
409.621622,405.766767
425.496496,490.547548
425.178178,439.596597
352.912913,350.024024
390.109109,433.647648
391.701702,398.204204
419.058058,423.518519
377.765135,407.802803
419.516511,459.002998
433.258248,493.361350
390.453449,461.835827
391.207207,450.539540
328.840841,325.598599
385.469871,403.307305
390.784785,413.427427
352.186186,347.641642
327.465465,334.954955
369.359580,433.030250
387.848669,443.249067
334.049049,335.251251
421.535536,486.420420
434.681745,469.527612
303.987107,351.292533
344.626627,378.318318
367.817860,391.723808
385.793750,404.843756
359.718781,399.849974
381.958940,438.437418
434.239176,441.081018
420.173169,481.785777
346.244332,382.124305
330.487857,319.458571
304.917918,365.551552
367.503938,402.195151
372.617778,400.352673
368.670671,347.417417
363.337869,379.983654
362.677048,321.447030
480.821822,565.039039
373.235235,417.498498
376.869860,383.847836
368.616587,390.523485
372.293287,397.381372
310.377377,330.705706
403.575583,411.862208
386.693135,417.233117
482.771772,523.679680
377.358358,437.962963
351.792940,310.138281
336.930910,402.088046
369.651652,362.954955
549.657656,583.787784
326.599600,333.151151
331.749710,403.870232
314.489489,330.574575
363.214915,385.828629
399.084084,332.880881
372.173171,430.126126
458.904905,491.613614
357.393391,398.941937
357.917918,442.035035
484.125125,537.342342
359.578569,369.286286
413.073073,414.145145
365.035035,407.871872
382.395714,420.821245
335.854850,387.106102
343.764729,377.053257
353.763755,388.210197
422.738732,379.953945
325.879880,352.801802
449.272272,463.659660
486.445445,481.289289
322.403079,356.764765
344.584757,333.481657
422.569563,472.185181
347.594595,323.766767
392.012012,438.520521
373.133133,382.885886
353.792793,396.170170
282.730731,306.512513
374.618212,361.688877
415.011006,422.230230
414.704188,378.275760
340.478474,356.154152
284.078078,351.985986
340.697698,368.650651
395.371365,418.924920
408.777778,413.268268
435.464453,443.017003
398.942610,468.076076
360.188209,368.123123
512.785786,501.055055
365.812813,370.706707
454.945946,435.926927
387.168989,461.559062
332.980981,353.233233
379.159155,347.003003
391.032023,403.395384
371.789785,372.555551
405.707339,329.718476
427.942901,447.746705
448.278946,522.159493
433.384376,499.152147
412.079079,410.040040
475.235373,433.328317
444.143143,484.041041
373.185176,379.136117
372.732733,432.910911
414.030026,401.088080
408.487485,456.865861
455.364351,471.555551
359.065189,378.653775
350.931932,375.431431
443.892024,447.768901
388.364705,393.809369
317.177902,374.803528
421.193187,494.648636
383.793794,380.114114
338.313154,384.740576
327.319317,400.745741
346.168494,364.650892
374.978496,377.472993
481.725717,493.780778
317.921922,335.880881
327.073073,342.187187
356.077069,428.415410
361.686682,361.628618
324.474556,317.989070
520.475475,536.979980
395.026026,411.756757
351.162162,403.921922
364.904312,389.482298
356.063059,353.011004
441.281281,478.961962
341.976977,391.724725
348.900901,395.796797
354.385385,358.548549
323.374372,297.505506
434.995990,505.342334
379.448440,422.566567
364.649644,385.139135
315.337332,344.486486
379.764641,432.109863
484.598620,507.563606
422.422221,489.597598
307.836837,302.691692
394.117117,412.744745
397.305042,364.882462
362.704703,340.519520
402.362018,404.365263
323.719717,337.598594
456.224895,507.434786
296.585586,324.654655
297.220859,291.509510
477.897898,466.911912
371.545546,338.615616
344.814794,415.130088
363.647966,371.806230
340.301301,335.787788
342.976977,399.773774
302.432902,359.091947
355.431049,351.252192
469.299299,535.881882
436.508509,428.349349
373.198196,383.824820
373.847845,320.067067
434.000000,439.043043
461.484484,525.039039
359.310310,394.612613
275.737738,319.439439
400.331451,423.837101
313.302295,316.555550
356.686679,371.716712
389.983984,422.583584
434.850543,448.577699
333.474474,382.580581
435.010729,479.574295
373.414114,418.706406
372.809807,394.842838
332.928922,393.690686
347.139160,356.295337
340.377377,310.014014
329.497482,338.169151
440.790788,531.502502
355.838839,372.133133
427.254561,454.718593
333.774775,330.807808
333.710806,323.451522
405.667668,360.045045
378.988986,470.695691
434.430430,462.682683
474.940860,438.513459
440.590591,459.197197
380.782783,479.334334
372.123817,381.680071
369.477473,350.864865
400.449852,441.112313
436.963964,482.763764
370.603604,382.663664
403.270270,448.489489
356.220211,457.021012
421.805806,467.068068
396.481481,382.438438
371.300296,422.823824
448.150646,486.531191
404.149544,391.762763
416.417373,471.460372
454.997646,475.950263
383.974975,416.944945
417.666419,404.642631
431.846317,473.354346
349.651501,424.366275
363.991560,375.663460
369.644233,401.151339
354.671735,412.905948
378.049340,451.422603
424.182182,428.185185
436.147185,504.180700
388.049989,434.520158
263.160156,270.429429
432.919943,411.861922
390.198896,415.230129
345.497497,349.981982
334.434430,331.647648
292.509510,286.807808
526.320320,555.047047
393.421421,418.817818
480.386456,514.796862
396.401401,437.771772
416.134134,512.018018
405.631674,469.957041
363.653648,321.640635
406.770771,405.098098
377.290290,404.282282
444.427422,435.586587
362.257257,406.359359
309.007007,344.499499
334.616100,336.008665
422.556557,400.632633
334.675676,345.189189
412.896910,445.642675
382.526527,392.078078
408.896895,440.774771
458.404404,478.408408
357.358358,342.391391
381.946947,381.789790
384.423417,402.540536
384.485150,360.288637
444.025025,478.785786
354.021120,412.200187
385.639630,412.711712
394.184367,421.834957
380.815852,376.967686
314.239235,354.361489
339.276879,376.211814
443.160338,521.638817
417.193299,433.320320
293.053053,326.552553
437.019010,507.755747
318.024024,346.256256
371.834823,381.921907
361.931932,365.698699
405.263126,450.170776
440.844519,533.680242
370.018008,406.750741
372.409611,384.345748
356.381379,439.405405
335.768769,320.141141
421.611612,415.394394
390.023503,428.503461
398.073377,402.399814
400.974443,429.514160
343.618202,362.107550
352.773774,379.883884
304.989986,324.419415
379.191823,415.416685
334.347045,358.338338
443.034034,539.396396
399.073073,433.993994
314.062059,343.521516
435.191055,417.179921
385.217207,435.551543
399.313313,448.665666
383.480480,424.852853
362.736737,387.681682
399.584577,409.301301
384.926927,466.514515
381.362816,393.636087
480.163151,492.762748
337.171166,392.784775
389.329329,423.596597
363.340340,372.625626
298.196190,317.446442
403.166159,431.985981
419.684379,467.882883
303.888878,306.267247
324.618619,256.486486
378.326238,419.493493
408.944945,394.492492
360.094517,316.186030
348.767765,412.219215
542.186744,590.215514
386.199199,440.545546
391.825826,462.390390
411.947943,473.953949
314.924925,342.032032
357.895896,366.350350
403.630216,413.608781
410.967964,384.568560
313.714709,367.710700
393.532533,347.667668
489.624625,521.271271
393.249249,370.888889
400.466224,412.858859
337.444960,340.928939
356.950951,374.669670
380.815837,384.389431
378.105099,328.579575
286.564561,309.817818
419.491602,441.097317
453.148202,499.243321
291.373373,362.952953
444.593588,534.027022
331.490308,306.568564
405.004136,431.622755
375.084084,425.299299
397.380380,418.582583
282.449985,258.814349
447.658096,485.536975
462.473473,504.855856
395.659660,418.989990
372.766767,441.238238
416.145138,443.267263
432.629630,462.991992
411.752746,466.561548
404.542538,436.258254
346.489485,366.454450
258.921385,297.638102
405.820815,476.698691
455.162119,461.652567
282.718719,318.105105
389.173171,460.838834
371.625618,446.914915
402.508504,435.461457
375.139131,400.992989
293.840833,305.903899
370.978974,381.541542
461.970969,473.444440
428.318312,468.595582
365.934935,352.828829
353.171156,447.094072
382.981982,391.213213
401.677678,433.888889
363.102102,319.243243
350.180180,348.696697
376.562558,391.144135
364.878874,386.157157
394.826947,451.602723
391.550551,432.288288
413.650795,411.104070
338.092938,340.713714
316.381381,293.564565
460.968168,488.686899
373.851852,382.473473
460.855847,434.661653
395.077511,408.908337
369.174297,370.094094
396.804805,422.317317
363.621939,333.836380
403.542537,457.141136
295.566996,349.767719
388.984980,436.633634
474.277277,597.270270
350.353349,383.964956
324.281268,351.256246
325.721722,375.992993
373.369384,370.132127
364.022022,377.036036
389.499499,418.971972
394.390390,396.879880
349.957063,335.504717
415.885879,447.941933
271.889324,283.523518
261.998999,291.013013
380.011028,358.486520
372.313311,286.675676
397.757758,404.347347
289.863328,295.055989
361.152150,408.424420
405.286370,412.386094
339.649650,364.695696
373.071071,426.360360
340.149736,333.545994
458.369369,471.874875
382.790786,421.184175
416.662663,458.092092
408.742574,494.013676
454.464459,458.813808
351.101101,381.236236
303.841532,257.129251
357.246373,380.158414
359.694240,446.489582
372.769770,427.328328
403.384382,375.343343
443.309309,520.912913
451.232232,506.427427
367.804802,360.659654
414.347336,460.383365
327.083778,338.064320
354.199199,407.493493
375.110103,413.992984
349.133133,347.394394
389.891883,392.371362
485.472472,549.205205
404.106207,422.450657
394.923924,385.409409
471.455455,504.800801
299.688901,309.277489
499.531525,504.185181
325.920722,309.655685
309.996997,355.847848
299.323323,265.169169
427.225201,462.173148
445.086086,407.593594
317.287287,311.110110
412.303299,397.439439
421.752753,435.832833
331.459459,377.668669
348.500501,382.427427
366.901461,366.649645
378.061061,430.440440
454.086086,469.302302
328.812202,335.618007
381.494485,408.076071
426.067067,430.041041
358.708772,362.022064
280.046046,233.808809
373.600461,354.077201
389.930931,380.943944
405.834792,422.087001
420.915937,490.345345
455.177177,471.570571
312.519520,372.635636
461.049477,468.012858
351.104125,342.499542
327.374361,351.518514
362.570651,368.768849
468.315313,437.510511
413.612085,386.662577
350.966967,318.919920
343.373392,390.885923
408.681682,475.649650
437.041062,480.025025
436.401961,432.774186
407.418418,459.362362
450.070065,494.327323
326.384379,341.864860
438.703697,494.774770
441.445445,459.894895
462.121117,556.060056
388.431429,389.478473
332.720721,441.010010
337.285285,405.060060
458.045706,484.694667
399.090090,419.616617
353.467467,343.614615
320.816817,305.451451
323.143143,357.001001
386.785775,403.380359
325.967960,343.505506
365.492488,423.477473
379.563564,447.992993
343.202008,384.709057
291.834835,293.923924
493.208191,547.566553
355.063063,359.363363
297.305301,299.671667
435.172170,428.712708
363.033033,421.115115
386.180180,423.869870
370.050050,360.875876
403.044039,492.939935
437.262262,414.753754
412.967073,404.186398
373.492876,403.759760
406.798310,421.836104
366.230228,404.407403
370.825255,398.828690
397.645646,418.007007
407.384373,505.272262
360.345127,398.888605
313.696782,341.774945
395.515689,437.470637
321.218218,307.264264
297.123123,292.111111
323.946941,350.503491
359.152141,336.219211
407.555556,424.376376
412.356373,380.488527
351.135131,381.879871
359.775776,345.725726
371.552245,348.466067
344.385377,365.163155
375.254199,365.447389
278.694716,271.161203
407.342293,429.213157
377.409388,407.945921
396.035035,502.297297
397.149986,407.833834
356.370370,413.062062
375.540516,397.015175
394.413406,417.238229
404.621622,443.930931
327.120118,326.943939
375.035035,421.694695
423.329327,431.266266
352.091091,331.118118
333.293389,333.674867
374.301301,489.462462
383.624625,395.232232
386.063577,402.734729
472.651830,539.257257
409.879595,450.956950
280.590591,313.818819
446.043723,487.724967
407.006118,419.809822
436.331331,483.333333
386.633634,405.625626
353.347341,365.437431
405.535211,455.765441
309.997994,327.167163
343.623459,283.086759
338.733734,329.079079
352.778777,343.202198
390.679680,496.515516
386.891585,467.903295
453.344340,472.556552
403.968961,468.656646
289.736732,316.392387
420.175049,416.167041
376.744745,444.670671
313.928460,356.457987
376.571559,475.057047
369.920957,410.769806
329.093093,391.486486
382.884881,375.476470
335.715711,338.308308
336.663928,314.945077
409.012998,397.293273
404.760761,359.851852
397.203203,397.347347
410.771769,473.560556
382.254282,377.571572
367.899900,391.434434
335.612837,310.479976
356.829830,392.189189
344.128128,367.769770
329.136136,368.561562
391.496274,409.565454
280.837830,297.077067
314.980981,258.723724
296.706702,332.563561
416.970964,492.052047
369.388484,414.512705
328.024024,286.071071
334.185365,376.941121
364.165165,400.947948
336.088264,322.677634
266.630016,326.406791
345.632623,386.201189
417.699700,462.786787
484.151839,542.188573
437.985977,442.531522
392.605606,365.007007
282.272941,288.176513
414.763764,395.731732
360.777771,373.497493
451.504495,508.965956
369.433377,326.803710
419.688580,396.453980
334.045045,378.099099
342.552553,321.383383
326.577578,354.074074
431.210203,495.845836
341.104044,330.958957
333.814808,305.546537
368.786779,408.289289
309.206204,395.175171
365.322322,417.203203
396.201856,438.461461
435.117115,454.357357
489.931602,515.485837
436.701022,440.741737
392.499499,438.206206
463.117228,502.530932
385.048048,428.732733
355.291421,405.132391
394.005165,459.478478
391.172191,406.319361
420.651646,460.269257
371.685681,411.368364
259.554591,234.601602
307.160160,411.502502
417.523740,479.352346
367.402400,451.464464
404.935936,376.452452
441.068068,421.818819
322.805806,360.223223
372.114193,387.964354
301.808809,328.517518
302.003003,312.230230
293.993994,319.564565
420.270263,424.421412
407.973967,381.884885
387.301301,374.200200
370.246244,342.295291
380.141141,390.333333
368.473473,452.892893
407.139134,456.617613
422.005005,446.571572
307.907901,306.146142
384.712713,410.782783
374.602603,380.199199
367.846827,393.405376
405.422422,445.109109
407.176733,428.851405
336.082082,402.725726
368.129129,401.696697
410.116116,400.683684
505.932928,508.131121
417.186186,478.301301
445.716380,465.143808
375.304304,445.212212
379.257253,365.812808
354.658659,355.138138
303.467457,304.312304
384.199199,338.978979
467.934575,489.938218
463.258258,468.373373
320.689690,350.503504
335.131131,404.890891
385.919920,428.942943
401.079061,421.476461
325.635636,335.500501
445.950947,538.805802
466.453453,515.188188
306.272272,342.531532
463.226226,541.673674
333.908040,349.730863
367.091091,389.130130
389.424424,385.113113
392.232232,406.479479
363.428428,391.064064
454.459445,473.930916
451.731297,485.235367
387.628629,444.322322
348.182182,323.702703
349.323321,359.389389
389.821822,435.206206
387.918917,387.839840
470.146146,494.121121
448.102912,554.351202
451.236236,525.394394
353.152486,404.230565
490.049042,540.709701
422.667664,415.249245
308.299299,314.738739
307.055051,304.558554
348.087087,339.062062
386.682683,462.400400
330.790791,410.397397
393.986979,444.107103
295.462462,322.415415
359.324320,415.367367
428.838834,481.174165
319.173194,301.781782
367.531301,386.476476
495.187184,533.134127
443.420418,482.464464
310.485485,294.828829
357.657658,392.812813
305.183171,310.161154
330.196196,359.385385
441.278278,525.291291
426.680681,445.800801
391.690684,395.093079
413.014010,426.989990
349.889888,345.056052
287.622620,303.862863
367.932396,373.560488
343.861855,359.750747
315.329324,313.827825
328.005002,318.130125
291.833889,336.449507
344.712869,337.675309
500.826824,530.120115
368.459452,397.990975
418.511512,442.685686
392.937926,423.591582
407.665666,474.849850
363.226221,423.281281
415.214214,449.703704
312.214688,347.760756
426.719710,444.294279
409.394385,473.318300
341.648646,335.679675
332.377863,331.237367
363.043043,405.219219
498.724704,493.782764
391.313313,380.862863
334.973967,401.528519
396.041036,419.298293
413.679674,405.101096
407.260249,502.957939
361.640634,374.659646
358.239118,373.176176
371.170170,368.591592
414.162162,452.029029
298.571572,315.827828
454.780781,470.133133
278.559560,263.159159
408.142121,438.213171
429.944945,486.643644
445.616610,485.107103
379.515648,440.982246
445.316222,501.947852
372.839840,458.578579
345.707708,419.819820
435.487478,458.250246
462.074070,507.234230
343.563557,372.343329
389.857772,376.982811
345.957958,378.191191
301.503498,253.975976
386.152152,413.356356
347.268268,372.081081
428.183138,458.826736
387.055055,423.167167
384.281973,461.553681
271.283283,329.636637
345.433128,426.924188
338.112112,338.048048
349.780781,333.593594
327.733734,362.651652
381.137137,381.192192
447.071286,492.302291
349.613607,328.252252
